,Store,Department,RMSE,Actual Average Weekly Sales,Accuracy,LM Used
2257,28,93,10826.27,49506.63,0.7813,lm-2
2258,28,94,3688.75,37658.63,0.902,lm-2
2259,28,95,10640.47,92413.44,0.8849,lm-1
2260,28,96,2280.81,28591.89,0.9202,lm-1
2261,28,97,3727.54,23638.71,0.8423,lm-2
2262,28,98,1293.1,8706.18,0.8515,lm-1
2263,28,99,364.93,48.72,-6.4898,lm-1
2264,28,39,error,error,error,error
2265,28,50,error,error,error,error
2266,28,43,error,error,error,error
2267,28,65,error,error,error,error
2268,29,1,1175.46,12744.22,0.9078,lm-3
2269,29,2,2059.67,26318.96,0.9217,lm-2
2270,29,3,3049.87,10288.02,0.7036,lm-3
2271,29,4,1059.68,16529.94,0.9359,lm-3
2272,29,5,2026.32,9311.65,0.7824,lm-3
2273,29,6,637.01,1907.43,0.666,lm-2
2274,29,7,3510.43,15015.66,0.7662,lm-1
2275,29,8,1877.57,21462.71,0.9125,lm-3
2276,29,9,1747.0,12805.88,0.8636,lm-3
2277,29,10,1027.11,9117.87,0.8874,lm-1
2278,29,11,4703.57,8610.83,0.4538,lm-3
2279,29,12,289.03,2308.95,0.8748,lm-3
2280,29,13,1967.18,19359.83,0.8984,lm-1
2281,29,14,1021.42,8345.91,0.8776,lm-2
2282,29,16,1879.89,7510.35,0.7497,lm-1
2283,29,17,844.66,7102.84,0.8811,lm-1
2284,29,18,659.08,1476.69,0.5537,lm-1
2285,29,19,10.22,3.26,-2.1388,lm-3
2286,29,20,472.43,3853.21,0.8774,lm-3
2287,29,21,380.7,3562.41,0.8931,lm-1
2288,29,22,942.76,5904.05,0.8403,lm-1
2289,29,23,2543.69,18965.81,0.8659,lm-1
2290,29,24,1002.22,4634.68,0.7838,lm-1
2291,29,25,923.01,6408.05,0.856,lm-1
2292,29,26,717.38,3828.11,0.8126,lm-1
2293,29,27,206.42,1190.12,0.8266,lm-3
2294,29,28,116.15,459.61,0.7473,lm-1
2295,29,29,568.5,4419.12,0.8714,lm-3
2296,29,30,370.47,2676.67,0.8616,lm-1
2297,29,31,360.74,1951.36,0.8151,lm-3
2298,29,32,823.02,3110.23,0.7354,lm-2
2299,29,33,1185.7,4149.65,0.7143,lm-1
2300,29,34,2062.54,9446.56,0.7817,lm-1
2301,29,35,607.97,2109.25,0.7118,lm-1
2302,29,36,438.87,896.87,0.5107,lm-1
2303,29,37,error,error,error,error
2304,29,38,5389.82,42421.86,0.8729,lm-1
2305,29,40,2184.84,30393.81,0.9281,lm-2
2306,29,41,251.73,798.5,0.6847,lm-1
2307,29,42,452.15,4031.56,0.8878,lm-1
2308,29,44,232.78,1707.5,0.8637,lm-2
2309,29,45,error,error,error,error
2310,29,46,1049.03,11837.74,0.9114,lm-2
2311,29,47,error,error,error,error
2312,29,48,error,error,error,error
2313,29,49,84.35,-41.6,3.0278,lm-1
2314,29,51,7.52,2.0,-2.7612,lm-1
2315,29,52,181.24,719.8,0.7482,lm-1
2316,29,54,28.7,7.44,-2.8553,lm-2
2317,29,55,1340.82,2942.55,0.5443,lm-1
2318,29,56,573.77,2102.33,0.7271,lm-1
2319,29,58,376.45,462.22,0.1856,lm-3
2320,29,59,73.66,135.23,0.4552,lm-2
2321,29,60,73.35,241.58,0.6964,lm-1
2322,29,67,735.07,5295.87,0.8612,lm-1
2323,29,71,533.54,2617.83,0.7962,lm-1
2324,29,72,5574.26,25610.27,0.7823,lm-1
2325,29,74,827.31,8568.45,0.9034,lm-3
2326,29,77,error,error,error,error
2327,29,78,error,error,error,error
2328,29,79,661.92,8307.02,0.9203,lm-2
2329,29,80,66.69,19.03,-2.5049,lm-3
2330,29,81,394.23,5473.7,0.928,lm-3
2331,29,82,1872.85,9484.94,0.8025,lm-1
2332,29,83,164.87,800.39,0.794,lm-1
2333,29,85,285.73,1462.93,0.8047,lm-1
2334,29,87,1273.78,9090.64,0.8599,lm-2
2335,29,90,838.58,11022.44,0.9239,lm-3
2336,29,91,354.09,4708.68,0.9248,lm-1
2337,29,92,1892.04,26686.75,0.9291,lm-1
2338,29,93,409.5,1655.16,0.7526,lm-3
2339,29,94,334.41,56.94,-4.8728,lm-3
2340,29,95,2255.5,32649.42,0.9309,lm-1
2341,29,96,18.3,24.0,0.2375,lm-1
2342,29,97,375.57,2318.98,0.838,lm-1
2343,29,98,88.09,263.05,0.6651,lm-1
2344,29,99,error,error,error,error
2345,29,39,error,error,error,error
2346,29,50,error,error,error,error
2347,29,43,error,error,error,error
2348,29,65,error,error,error,error
2349,30,1,968.39,8840.68,0.8905,lm-1
2350,30,2,534.49,12410.57,0.9569,lm-1
2351,30,3,677.76,787.99,0.1399,lm-1
2352,30,4,894.45,12723.62,0.9297,lm-1
2353,30,5,241.83,404.29,0.4018,lm-2
2354,30,6,19.06,16.34,-0.1662,lm-3
2355,30,7,83.25,258.23,0.6776,lm-1
2356,30,8,763.31,11919.2,0.936,lm-1
2357,30,9,67.98,51.55,-0.3187,lm-1
2358,30,10,45.39,217.95,0.7917,lm-2
2359,30,11,121.08,736.86,0.8357,lm-1
2360,30,12,25.09,78.66,0.6811,lm-2
2361,30,13,468.75,11008.03,0.9574,lm-1
2362,30,14,304.84,830.31,0.6329,lm-3
2363,30,16,539.44,1617.94,0.6666,lm-1
2364,30,17,89.03,4.98,-16.877,lm-1
2365,30,18,194.44,418.55,0.5354,lm-1
2366,30,19,error,error,error,error
2367,30,20,17.53,50.78,0.6548,lm-1
2368,30,21,281.32,1112.9,0.7472,lm-2
2369,30,22,348.36,73.84,-3.7179,lm-1
2370,30,23,14.56,14.13,-0.0305,lm-1
2371,30,24,error,error,error,error
2372,30,25,27.43,62.61,0.562,lm-1
2373,30,26,2.7,8.43,0.6797,lm-3
2374,30,27,error,error,error,error
2375,30,28,29.2,43.82,0.3337,lm-1
2376,30,29,error,error,error,error
2377,30,30,error,error,error,error
2378,30,31,61.15,49.95,-0.2241,lm-1
2379,30,32,31.29,66.98,0.5328,lm-1
2380,30,33,9.5,2.5,-2.8,lm-1
2381,30,34,error,error,error,error
2382,30,35,error,error,error,error
2383,30,36,error,error,error,error
2384,30,37,error,error,error,error
2385,30,38,7001.28,57960.66,0.8792,lm-1
2386,30,40,1704.01,23056.55,0.9261,lm-1
2387,30,41,18.18,2.5,-6.2727,lm-1
2388,30,42,22.21,77.32,0.7127,lm-3
2389,30,44,1.05,2.97,0.6476,lm-3
2390,30,45,error,error,error,error
2391,30,46,597.97,5354.72,0.8883,lm-1
2392,30,47,error,error,error,error
2393,30,48,error,error,error,error
2394,30,49,error,error,error,error
2395,30,51,error,error,error,error
2396,30,52,9.24,12.3,0.2491,lm-1
2397,30,54,error,error,error,error
2398,30,55,error,error,error,error
2399,30,56,76.03,92.23,0.1757,lm-2
2400,30,58,error,error,error,error
2401,30,59,38.84,17.93,-1.166,lm-1
2402,30,60,126.58,527.68,0.7601,lm-3
2403,30,67,283.18,1170.75,0.7581,lm-3
2404,30,71,error,error,error,error
2405,30,72,29.57,48.31,0.3879,lm-3
2406,30,74,69.23,107.22,0.3543,lm-1
2407,30,77,error,error,error,error
2408,30,78,error,error,error,error
2409,30,79,622.11,6347.07,0.902,lm-3
2410,30,80,1143.37,6665.88,0.8285,lm-1
2411,30,81,522.76,10851.77,0.9518,lm-1
2412,30,82,591.74,4012.63,0.8525,lm-1
2413,30,83,159.64,1471.11,0.8915,lm-1
2414,30,85,25.57,39.64,0.3549,lm-2
2415,30,87,101.19,316.83,0.6806,lm-1
2416,30,90,1679.09,35445.28,0.9526,lm-1
2417,30,91,1046.17,30806.42,0.966,lm-1
2418,30,92,4843.2,53377.23,0.9093,lm-1
2419,30,93,1234.27,23326.4,0.9471,lm-1
2420,30,94,1880.51,25893.12,0.9274,lm-2
2421,30,95,1537.68,45579.12,0.9663,lm-1
2422,30,96,1281.56,19458.72,0.9341,lm-2
2423,30,97,595.66,13073.03,0.9544,lm-1
2424,30,98,656.85,3297.04,0.8008,lm-2
2425,30,99,0.15,0.02,-6.5828,lm-2
2426,30,39,error,error,error,error
2427,30,50,error,error,error,error
2428,30,43,error,error,error,error
2429,30,65,error,error,error,error
2430,31,1,1695.85,15002.78,0.887,lm-3
2431,31,2,2312.44,59100.79,0.9609,lm-2
2432,31,3,9705.88,14656.94,0.3378,lm-1
2433,31,4,2148.91,35366.04,0.9392,lm-1
2434,31,5,3130.22,13260.09,0.7639,lm-3
2435,31,6,654.71,1780.42,0.6323,lm-1
2436,31,7,3072.46,17294.81,0.8223,lm-1
2437,31,8,985.39,24908.48,0.9604,lm-2
2438,31,9,1446.03,10918.05,0.8676,lm-3
2439,31,10,3245.19,20997.62,0.8454,lm-1
2440,31,11,1840.96,11433.35,0.839,lm-3
2441,31,12,310.23,2867.86,0.8918,lm-1
2442,31,13,981.79,44203.84,0.9778,lm-2
2443,31,14,1352.92,16169.6,0.9163,lm-3
2444,31,16,1621.86,7588.94,0.7863,lm-3
2445,31,17,844.55,7557.26,0.8882,lm-1
2446,31,18,416.0,2456.54,0.8307,lm-3
2447,31,19,18.75,37.93,0.5057,lm-2
2448,31,20,785.63,6692.19,0.8826,lm-1
2449,31,21,807.03,3662.13,0.7796,lm-1
2450,31,22,1157.15,7757.57,0.8508,lm-1
2451,31,23,2351.53,20719.21,0.8865,lm-2
2452,31,24,1901.92,5228.09,0.6362,lm-1
2453,31,25,1231.89,8252.43,0.8507,lm-1
2454,31,26,1603.4,6335.08,0.7469,lm-2
2455,31,27,162.48,906.45,0.8207,lm-2
2456,31,28,95.35,387.85,0.7541,lm-2
2457,31,29,452.38,4221.92,0.8928,lm-1
2458,31,30,538.21,3061.76,0.8242,lm-1
2459,31,31,1359.04,2884.88,0.5289,lm-3
2460,31,32,813.89,5185.76,0.8431,lm-2
2461,31,33,1411.61,5114.38,0.724,lm-1
2462,31,34,1687.77,12575.76,0.8658,lm-1
2463,31,35,273.35,1560.07,0.8248,lm-1
2464,31,36,643.52,1033.3,0.3772,lm-3
2465,31,37,428.79,2533.91,0.8308,lm-1
2466,31,38,8840.55,74839.81,0.8819,lm-3
2467,31,40,1690.52,56626.27,0.9701,lm-1
2468,31,41,503.21,1387.7,0.6374,lm-3
2469,31,42,508.95,5565.09,0.9085,lm-3
2470,31,44,380.17,2085.31,0.8177,lm-3
2471,31,45,0.45,10.47,0.9567,lm-3
2472,31,46,1865.37,25023.83,0.9255,lm-1
2473,31,47,error,error,error,error
2474,31,48,error,error,error,error
2475,31,49,1380.36,8583.01,0.8392,lm-1
2476,31,51,error,error,error,error
2477,31,52,163.65,654.43,0.7499,lm-1
2478,31,54,44.55,37.76,-0.1799,lm-2
2479,31,55,1172.3,5597.69,0.7906,lm-1
2480,31,56,311.24,975.95,0.6811,lm-1
2481,31,58,2180.01,3180.0,0.3145,lm-1
2482,31,59,88.62,187.24,0.5267,lm-2
2483,31,60,129.72,281.84,0.5398,lm-2
2484,31,67,458.58,5238.15,0.9125,lm-1
2485,31,71,1040.42,4883.8,0.787,lm-1
2486,31,72,10962.28,38633.39,0.7162,lm-1
2487,31,74,1435.43,14323.42,0.8998,lm-1
2488,31,77,error,error,error,error
2489,31,78,error,error,error,error
2490,31,79,5014.86,35718.35,0.8596,lm-2
2491,31,80,702.79,19217.59,0.9634,lm-3
2492,31,81,1995.21,24996.07,0.9202,lm-1
2493,31,82,3268.25,17507.32,0.8133,lm-1
2494,31,83,750.02,9179.43,0.9183,lm-1
2495,31,85,341.81,1060.12,0.6776,lm-3
2496,31,87,1135.15,9459.48,0.88,lm-3
2497,31,90,1851.04,88580.78,0.9791,lm-1
2498,31,91,2978.33,69442.07,0.9571,lm-1
2499,31,92,8303.73,129809.02,0.936,lm-1
2500,31,93,2229.72,62833.82,0.9645,lm-1
2501,31,94,5856.1,71571.3,0.9182,lm-1
2502,31,95,8250.51,108848.68,0.9242,lm-1
2503,31,96,2002.63,30509.22,0.9344,lm-1
2504,31,97,1690.19,31004.07,0.9455,lm-3
2505,31,98,806.75,9257.68,0.9129,lm-1
2506,31,99,192.37,24.82,-6.7494,lm-2
2507,31,39,error,error,error,error
2508,31,50,error,error,error,error
2509,31,43,error,error,error,error
2510,31,65,error,error,error,error
2511,32,1,2539.23,21943.05,0.8843,lm-3
2512,32,2,1848.12,53483.32,0.9654,lm-1
2513,32,3,4086.55,22493.57,0.8183,lm-3
2514,32,4,1542.68,29133.62,0.947,lm-1
2515,32,5,3906.24,17416.33,0.7757,lm-2
2516,32,6,901.49,3624.85,0.7513,lm-1
2517,32,7,3624.3,20339.99,0.8218,lm-1
2518,32,8,1392.2,23796.71,0.9415,lm-3
2519,32,9,3763.56,28964.38,0.8701,lm-1
2520,32,10,2791.21,26996.06,0.8966,lm-2
2521,32,11,2957.83,16039.83,0.8156,lm-1
2522,32,12,296.31,3473.38,0.9147,lm-1
2523,32,13,1094.33,30980.21,0.9647,lm-1
2524,32,14,1209.32,14450.3,0.9163,lm-1
2525,32,16,2602.6,13305.24,0.8044,lm-1
2526,32,17,1400.74,11401.95,0.8771,lm-2
2527,32,18,1243.1,5263.03,0.7638,lm-1
2528,32,19,338.55,1538.9,0.78,lm-1
2529,32,20,560.95,5306.21,0.8943,lm-1
2530,32,21,515.77,4588.22,0.8876,lm-2
2531,32,22,1138.86,8998.0,0.8734,lm-1
2532,32,23,1824.86,19921.5,0.9084,lm-2
2533,32,24,882.64,4265.75,0.7931,lm-3
2534,32,25,662.27,7694.29,0.9139,lm-1
2535,32,26,1029.98,5677.51,0.8186,lm-1
2536,32,27,245.56,1184.71,0.7927,lm-2
2537,32,28,107.15,521.69,0.7946,lm-1
2538,32,29,401.6,3459.65,0.8839,lm-1
2539,32,30,334.13,2479.2,0.8652,lm-1
2540,32,31,839.83,2970.79,0.7173,lm-1
2541,32,32,564.14,5095.47,0.8893,lm-2
2542,32,33,870.45,3727.88,0.7665,lm-3
2543,32,34,1726.64,11127.24,0.8448,lm-1
2544,32,35,315.46,2017.33,0.8436,lm-3
2545,32,36,830.29,1280.0,0.3513,lm-1
2546,32,37,248.67,2719.07,0.9085,lm-1
2547,32,38,5615.63,67369.65,0.9166,lm-3
2548,32,40,2070.94,59436.81,0.9652,lm-1
2549,32,41,2821.64,5023.95,0.4384,lm-1
2550,32,42,824.96,7002.51,0.8822,lm-1
2551,32,44,633.52,4515.3,0.8597,lm-1
2552,32,45,13.63,18.41,0.2599,lm-3
2553,32,46,1524.56,28314.15,0.9462,lm-2
2554,32,47,68.66,-1.5,46.7751,lm-3
2555,32,48,error,error,error,error
2556,32,49,948.18,4792.34,0.8021,lm-2
2557,32,51,error,error,error,error
2558,32,52,306.29,2400.56,0.8724,lm-2
2559,32,54,39.44,44.27,0.1092,lm-3
2560,32,55,1599.01,6527.61,0.755,lm-1
2561,32,56,1098.13,2811.67,0.6094,lm-1
2562,32,58,1242.06,2233.16,0.4438,lm-2
2563,32,59,85.71,284.16,0.6984,lm-3
2564,32,60,125.17,664.11,0.8115,lm-1
2565,32,67,713.36,7694.92,0.9073,lm-1
2566,32,71,1098.48,5502.02,0.8004,lm-1
2567,32,72,9846.18,43918.94,0.7758,lm-1
2568,32,74,1791.92,16288.13,0.89,lm-2
2569,32,77,error,error,error,error
2570,32,78,error,error,error,error
2571,32,79,1349.99,14834.76,0.909,lm-1
2572,32,80,902.41,18749.58,0.9519,lm-1
2573,32,81,901.06,16268.7,0.9446,lm-1
2574,32,82,2732.42,17574.54,0.8445,lm-3
2575,32,83,297.05,3502.95,0.9152,lm-2
2576,32,85,487.65,1799.55,0.729,lm-1
2577,32,87,1497.4,9232.57,0.8378,lm-2
2578,32,90,3732.73,61397.65,0.9392,lm-1
2579,32,91,2695.2,46766.98,0.9424,lm-1
2580,32,92,7687.68,100206.41,0.9233,lm-1
2581,32,93,1855.06,31801.78,0.9417,lm-3
2582,32,94,2354.01,50581.27,0.9535,lm-1
2583,32,95,3516.15,87294.94,0.9597,lm-1
2584,32,96,335.48,2697.97,0.8757,lm-2
2585,32,97,1073.16,17070.29,0.9371,lm-1
2586,32,98,845.06,7793.09,0.8916,lm-2
2587,32,99,359.24,58.19,-5.1734,lm-1
2588,32,39,error,error,error,error
2589,32,50,error,error,error,error
2590,32,43,error,error,error,error
2591,32,65,error,error,error,error
2592,33,1,686.01,2654.47,0.7416,lm-1
2593,33,2,318.22,8264.85,0.9615,lm-1
2594,33,3,472.63,564.39,0.1626,lm-3
2595,33,4,283.89,6567.24,0.9568,lm-3
2596,33,5,23.37,49.21,0.5251,lm-2
2597,33,6,error,error,error,error
2598,33,7,410.46,435.75,0.058,lm-2
2599,33,8,262.99,4503.99,0.9416,lm-1
2600,33,9,19.22,41.02,0.5316,lm-3
2601,33,10,36.61,133.92,0.7266,lm-3
2602,33,11,60.31,214.13,0.7184,lm-1
2603,33,12,10.28,25.57,0.598,lm-2
2604,33,13,346.16,7560.45,0.9542,lm-3
2605,33,14,152.12,736.69,0.7935,lm-1
2606,33,16,110.06,242.06,0.5453,lm-1
2607,33,17,33.97,229.44,0.8519,lm-3
2608,33,18,243.99,293.26,0.168,lm-1
2609,33,19,error,error,error,error
2610,33,20,32.0,53.84,0.4056,lm-1
2611,33,21,39.91,116.53,0.6575,lm-3
2612,33,22,18.77,26.67,0.2961,lm-1
2613,33,23,3.6,5.45,0.3396,lm-3
2614,33,24,14.94,5.27,-1.8346,lm-1
2615,33,25,1.66,2.35,0.2931,lm-2
2616,33,26,401.92,137.34,-1.9264,lm-1
2617,33,27,error,error,error,error
2618,33,28,error,error,error,error
2619,33,29,error,error,error,error
2620,33,30,error,error,error,error
2621,33,31,69.03,53.49,-0.2904,lm-3
2622,33,32,30.83,22.59,-0.3647,lm-3
2623,33,33,18.9,2.5,-6.5589,lm-1
2624,33,34,error,error,error,error
2625,33,35,error,error,error,error
2626,33,36,error,error,error,error
2627,33,37,error,error,error,error
2628,33,38,2512.43,20538.12,0.8777,lm-2
2629,33,40,644.24,7043.06,0.9085,lm-1
2630,33,41,28.28,29.41,0.0384,lm-1
2631,33,42,37.92,94.2,0.5975,lm-1
2632,33,44,4.91,9.23,0.4686,lm-1
2633,33,45,error,error,error,error
2634,33,46,153.25,1943.38,0.9211,lm-3
2635,33,47,error,error,error,error
2636,33,48,error,error,error,error
2637,33,49,9.01,6.25,-0.4422,lm-1
2638,33,51,error,error,error,error
2639,33,52,16.39,5.89,-1.7838,lm-1
2640,33,54,error,error,error,error
2641,33,55,13.92,25.31,0.45,lm-3
2642,33,56,error,error,error,error
2643,33,58,error,error,error,error
2644,33,59,6.98,12.23,0.4294,lm-3
2645,33,60,45.97,92.84,0.5049,lm-1
2646,33,67,170.3,774.69,0.7802,lm-1
2647,33,71,error,error,error,error
2648,33,72,error,error,error,error
2649,33,74,61.93,330.37,0.8125,lm-2
2650,33,77,error,error,error,error
2651,33,78,error,error,error,error
2652,33,79,821.43,12282.24,0.9331,lm-2
2653,33,80,463.54,6611.33,0.9299,lm-3
2654,33,81,366.27,9098.61,0.9597,lm-1
2655,33,82,309.66,3346.71,0.9075,lm-1
2656,33,83,406.1,1815.35,0.7763,lm-1
2657,33,85,error,error,error,error
2658,33,87,100.6,357.8,0.7188,lm-3
2659,33,90,1056.1,25800.9,0.9591,lm-1
2660,33,91,1005.01,11348.53,0.9114,lm-2
2661,33,92,1736.36,33382.77,0.948,lm-2
2662,33,93,2481.33,18158.66,0.8634,lm-3
2663,33,94,2073.3,25312.57,0.9181,lm-1
2664,33,95,1254.25,29479.36,0.9575,lm-1
2665,33,96,731.84,11182.22,0.9346,lm-2
2666,33,97,416.72,5606.39,0.9257,lm-1
2667,33,98,561.12,6040.42,0.9071,lm-1
2668,33,99,error,error,error,error
2669,33,39,error,error,error,error
2670,33,50,error,error,error,error
2671,33,43,error,error,error,error
2672,33,65,error,error,error,error
2673,34,1,1170.58,18025.04,0.9351,lm-3
2674,34,2,2011.57,34318.39,0.9414,lm-3
2675,34,3,2872.47,11960.86,0.7598,lm-3
2676,34,4,1216.68,20606.0,0.941,lm-1
2677,34,5,3411.27,16518.01,0.7935,lm-3
2678,34,6,1056.72,2606.54,0.5946,lm-3
2679,34,7,3044.32,15048.03,0.7977,lm-1
2680,34,8,1398.35,27644.5,0.9494,lm-2
2681,34,9,2727.96,18952.73,0.8561,lm-1
2682,34,10,2220.11,18965.65,0.8829,lm-1
2683,34,11,1971.3,14800.21,0.8668,lm-1
2684,34,12,513.38,5253.22,0.9023,lm-3
2685,34,13,1633.57,24374.64,0.933,lm-1
2686,34,14,1333.54,9044.53,0.8526,lm-3
2687,34,16,1747.83,13914.28,0.8744,lm-3
2688,34,17,788.13,6597.63,0.8805,lm-2
2689,34,18,438.7,2750.4,0.8405,lm-2
2690,34,19,46.83,41.78,-0.1208,lm-1
2691,34,20,330.52,2782.02,0.8812,lm-1
2692,34,21,383.59,3899.49,0.9016,lm-1
2693,34,22,641.11,5540.47,0.8843,lm-2
2694,34,23,1085.48,12377.91,0.9123,lm-3
2695,34,24,788.59,3020.87,0.739,lm-2
2696,34,25,643.54,5429.1,0.8815,lm-2
2697,34,26,728.13,4245.08,0.8285,lm-3
2698,34,27,112.27,650.71,0.8275,lm-2
2699,34,28,68.42,206.09,0.668,lm-1
2700,34,29,417.01,1977.06,0.7891,lm-1
2701,34,30,267.1,1814.72,0.8528,lm-1
2702,34,31,325.96,1104.08,0.7048,lm-3
2703,34,32,1165.21,3865.3,0.6985,lm-1
2704,34,33,1076.36,3537.12,0.6957,lm-1
2705,34,34,1037.22,6437.6,0.8389,lm-3
2706,34,35,303.19,1240.4,0.7556,lm-1
2707,34,36,375.48,499.76,0.2487,lm-1
2708,34,37,311.09,2385.55,0.8696,lm-1
2709,34,38,3863.58,47204.55,0.9182,lm-1
2710,34,40,1281.96,36628.05,0.965,lm-1
2711,34,41,477.93,821.58,0.4183,lm-1
2712,34,42,403.09,4519.82,0.9108,lm-1
2713,34,44,955.18,3548.97,0.7309,lm-3
2714,34,45,error,error,error,error
2715,34,46,1101.74,16127.85,0.9317,lm-3
2716,34,47,856.87,-168.0,6.1004,lm-2
2717,34,48,2112.74,2635.84,0.1985,lm-1
2718,34,49,1178.26,3044.02,0.6129,lm-2
2719,34,51,4.7,3.17,-0.4833,lm-3
2720,34,52,298.64,1167.84,0.7443,lm-2
2721,34,54,19.23,16.57,-0.1606,lm-2
2722,34,55,1766.71,7119.18,0.7518,lm-1
2723,34,56,461.81,1094.67,0.5781,lm-1
2724,34,58,error,error,error,error
2725,34,59,74.52,199.46,0.6264,lm-2
2726,34,60,32.49,69.16,0.5302,lm-1
2727,34,67,844.17,6464.08,0.8694,lm-3
2728,34,71,498.55,2211.17,0.7745,lm-1
2729,34,72,5910.9,30822.65,0.8082,lm-1
2730,34,74,707.77,7432.7,0.9048,lm-3
2731,34,77,error,error,error,error
2732,34,78,error,error,error,error
2733,34,79,1072.75,15237.22,0.9296,lm-3
2734,34,80,1135.11,11591.26,0.9021,lm-1
2735,34,81,939.86,17071.96,0.9449,lm-1
2736,34,82,2771.28,16770.3,0.8348,lm-3
2737,34,83,401.27,2834.19,0.8584,lm-3
2738,34,85,390.2,1522.83,0.7438,lm-2
2739,34,87,1015.22,8095.68,0.8746,lm-3
2740,34,90,4132.84,45673.29,0.9095,lm-1
2741,34,91,1470.39,36145.08,0.9593,lm-3
2742,34,92,3526.5,72310.17,0.9512,lm-1
2743,34,93,1583.51,33566.42,0.9528,lm-1
2744,34,94,2122.36,39300.05,0.946,lm-3
2745,34,95,4091.85,72778.85,0.9438,lm-1
2746,34,96,1416.42,20655.92,0.9314,lm-1
2747,34,97,955.86,18793.71,0.9491,lm-2
2748,34,98,803.26,7506.28,0.893,lm-1
2749,34,99,486.36,37.88,-11.8386,lm-1
2750,34,39,error,error,error,error
2751,34,50,error,error,error,error
2752,34,43,error,error,error,error
2753,34,65,5067.08,48475.85,0.8955,lm-1
2754,35,1,2062.7,14545.6,0.8582,lm-3
2755,35,2,5590.29,49009.64,0.8859,lm-1
2756,35,3,9523.36,24583.86,0.6126,lm-3
2757,35,4,1602.83,19122.79,0.9162,lm-2
2758,35,5,4066.87,15776.76,0.7422,lm-3
2759,35,6,1827.52,4167.58,0.5615,lm-3
2760,35,7,6760.69,23791.47,0.7158,lm-1
2761,35,8,1660.35,18225.01,0.9089,lm-1
2762,35,9,3817.33,15685.93,0.7566,lm-1
2763,35,10,1503.03,14735.34,0.898,lm-1
2764,35,11,10202.09,17367.69,0.4126,lm-2
2765,35,12,338.39,2097.55,0.8387,lm-2
2766,35,13,3346.43,32975.1,0.8985,lm-1
2767,35,14,3280.95,25414.86,0.8709,lm-2
2768,35,16,4413.43,3171.39,-0.3916,lm-1
2769,35,17,1211.14,15149.78,0.9201,lm-2
2770,35,18,1184.52,3065.81,0.6136,lm-2
2771,35,19,7.13,-15.44,1.4615,lm-1
2772,35,20,1268.54,11123.66,0.886,lm-1
2773,35,21,433.74,3185.38,0.8638,lm-1
2774,35,22,2296.8,20431.26,0.8876,lm-1
2775,35,23,6064.43,38276.25,0.8416,lm-1
2776,35,24,2880.82,11869.63,0.7573,lm-3
2777,35,25,1106.48,13932.78,0.9206,lm-1
2778,35,26,2428.84,12568.43,0.8068,lm-1
2779,35,27,238.23,1600.28,0.8511,lm-3
2780,35,28,186.83,586.67,0.6815,lm-1
2781,35,29,1061.74,8007.14,0.8674,lm-2
2782,35,30,687.92,5551.44,0.8761,lm-1
2783,35,31,1208.83,5123.27,0.7641,lm-1
2784,35,32,867.42,6036.79,0.8563,lm-2
2785,35,33,2898.08,11267.63,0.7428,lm-3
2786,35,34,3099.11,27679.5,0.888,lm-1
2787,35,35,316.06,2535.75,0.8754,lm-1
2788,35,36,2110.04,2670.67,0.2099,lm-1
2789,35,37,error,error,error,error
2790,35,38,3567.26,36179.57,0.9014,lm-2
2791,35,40,1885.28,36176.37,0.9479,lm-3
2792,35,41,666.88,1544.71,0.5683,lm-3
2793,35,42,1065.28,7743.93,0.8624,lm-1
2794,35,44,525.12,1907.57,0.7247,lm-1
2795,35,45,error,error,error,error
2796,35,46,3118.92,16768.13,0.814,lm-1
2797,35,47,159.96,-47.8,4.3465,lm-1
2798,35,48,error,error,error,error
2799,35,49,28.19,4.44,-5.3466,lm-1
2800,35,51,7.13,2.6,-1.7409,lm-3
2801,35,52,464.52,1549.2,0.7002,lm-1
2802,35,54,35.07,39.14,0.104,lm-3
2803,35,55,1841.75,6976.42,0.736,lm-1
2804,35,56,249.38,335.55,0.2568,lm-2
2805,35,58,1262.83,2141.32,0.4103,lm-1
2806,35,59,180.4,45.29,-2.9835,lm-1
2807,35,60,35.03,83.76,0.5818,lm-2
2808,35,67,822.88,4920.0,0.8327,lm-2
2809,35,71,2626.36,10660.78,0.7536,lm-2
2810,35,72,20328.68,74723.86,0.7279,lm-1
2811,35,74,2612.13,20566.97,0.873,lm-3
2812,35,77,error,error,error,error
2813,35,78,error,error,error,error
2814,35,79,2802.81,25258.23,0.889,lm-1
2815,35,80,149.69,-34.22,5.3747,lm-3
2816,35,81,737.91,6797.63,0.8914,lm-1
2817,35,82,1944.66,11425.8,0.8298,lm-1
2818,35,83,875.87,2010.58,0.5644,lm-1
2819,35,85,543.69,1751.7,0.6896,lm-1
2820,35,87,2449.12,13671.25,0.8209,lm-2
2821,35,90,1043.19,13318.11,0.9217,lm-3
2822,35,91,791.98,7203.82,0.8901,lm-1
2823,35,92,5005.83,35790.61,0.8601,lm-3
2824,35,93,561.91,1807.0,0.689,lm-1
2825,35,94,364.27,91.86,-2.9654,lm-3
2826,35,95,6438.2,45361.32,0.8581,lm-1
2827,35,96,11.74,13.94,0.1583,lm-1
2828,35,97,573.66,3792.09,0.8487,lm-1
2829,35,98,53.04,39.22,-0.3523,lm-3
2830,35,99,error,error,error,error
2831,35,39,error,error,error,error
